Year,Month,Day,Hour,Minute,DHI,DNI,
2019,5,26,22,0,0,0,N/A
2019,5,26,22,30,0,0,N/A
2019,5,26,23,0,0,0,N/A
2019,5,26,23,30,0,0,N/A
2019,5,27,0,0,0,0,N/A
2019,5,27,0,30,0,0,N/A
2019,5,27,1,0,0,0,N/A
2019,5,27,1,30,0,0,N/A
2019,5,27,2,0,0,0,N/A
2019,5,27,2,30,0,0,N/A
2019,5,27,3,0,0,0,N/A
2019,5,27,3,30,0,0,N/A
2019,5,27,4,0,0,0,N/A
2019,5,27,4,30,0,0,N/A
2019,5,27,5,0,11,34,N/A
2019,5,27,5,30,40,140,N/A
2019,5,27,6,0,68,256,N/A
2019,5,27,6,30,72,169,N/A
2019,5,27,7,0,34,0,N/A
2019,5,27,7,30,47,0,N/A
2019,5,27,8,0,105,0,N/A
2019,5,27,8,30,194,14,N/A
2019,5,27,9,0,306,61,N/A
2019,5,27,9,30,348,75,N/A
2019,5,27,10,0,244,562,N/A
2019,5,27,10,30,199,753,N/A
2019,5,27,11,0,386,220,N/A
2019,5,27,11,30,398,71,N/A
2019,5,27,12,0,441,119,N/A
2019,5,27,12,30,376,266,N/A
2019,5,27,13,0,301,487,N/A
2019,5,27,13,30,324,413,N/A
2019,5,27,14,0,337,330,N/A
2019,5,27,14,30,289,433,N/A
2019,5,27,15,0,251,278,N/A
2019,5,27,15,30,274,201,N/A
2019,5,27,16,0,211,237,N/A
2019,5,27,16,30,174,206,N/A
2019,5,27,17,0,156,104,N/A
2019,5,27,17,30,88,16,N/A
2019,5,27,18,0,55,192,N/A
2019,5,27,18,30,45,204,N/A
2019,5,27,19,0,21,72,N/A
2019,5,27,19,30,0,0,N/A
2019,5,27,20,0,0,0,N/A
2019,5,27,20,30,0,0,N/A
2019,5,27,21,0,0,0,N/A
2019,5,27,21,30,0,0,N/A
2019,5,27,22,0,0,0,N/A
2019,5,27,22,30,0,0,N/A
2019,5,27,23,0,0,0,N/A
2019,5,27,23,30,0,0,N/A
2019,5,28,0,0,0,0,N/A
2019,5,28,0,30,0,0,N/A
2019,5,28,1,0,0,0,N/A
2019,5,28,1,30,0,0,N/A
2019,5,28,2,0,0,0,N/A
2019,5,28,2,30,0,0,N/A
2019,5,28,3,0,0,0,N/A
2019,5,28,3,30,0,0,N/A
2019,5,28,4,0,0,0,N/A
2019,5,28,4,30,0,0,N/A
2019,5,28,5,0,4,3,N/A
2019,5,28,5,30,13,0,N/A
2019,5,28,6,0,30,13,N/A
2019,5,28,6,30,51,0,N/A
2019,5,28,7,0,106,157,N/A
2019,5,28,7,30,155,354,N/A
2019,5,28,8,0,219,334,N/A
2019,5,28,8,30,141,718,N/A
2019,5,28,9,0,129,806,N/A
2019,5,28,9,30,127,841,N/A
2019,5,28,10,0,122,874,N/A
2019,5,28,10,30,123,891,N/A
2019,5,28,11,0,120,907,N/A
2019,5,28,11,30,121,914,N/A
2019,5,28,12,0,119,919,N/A
2019,5,28,12,30,124,911,N/A
2019,5,28,13,0,129,898,N/A
2019,5,28,13,30,125,892,N/A
2019,5,28,14,0,120,884,N/A
2019,5,28,14,30,115,872,N/A
2019,5,28,15,0,109,856,N/A
2019,5,28,15,30,105,830,N/A
2019,5,28,16,0,109,766,N/A
2019,5,28,16,30,92,752,N/A
2019,5,28,17,0,80,713,N/A
2019,5,28,17,30,71,638,N/A
2019,5,28,18,0,60,533,N/A
2019,5,28,18,30,44,373,N/A
2019,5,28,19,0,21,124,N/A
2019,5,28,19,30,0,0,N/A
2019,5,28,20,0,0,0,N/A
2019,5,28,20,30,0,0,N/A
2019,5,28,21,0,0,0,N/A
2019,5,28,21,30,0,0,N/A
2019,5,28,22,0,0,0,N/A
2019,5,28,22,30,0,0,N/A
2019,5,28,23,0,0,0,N/A
2019,5,28,23,30,0,0,N/A
2019,5,29,0,0,0,0,N/A
2019,5,29,0,30,0,0,N/A
2019,5,29,1,0,0,0,N/A
2019,5,29,1,30,0,0,N/A
2019,5,29,2,0,0,0,N/A
2019,5,29,2,30,0,0,N/A
2019,5,29,3,0,0,0,N/A
2019,5,29,3,30,0,0,N/A
2019,5,29,4,0,0,0,N/A
2019,5,29,4,30,0,0,N/A
2019,5,29,5,0,11,41,N/A
2019,5,29,5,30,42,212,N/A
2019,5,29,6,0,67,378,N/A
2019,5,29,6,30,86,502,N/A
2019,5,29,7,0,102,581,N/A
2019,5,29,7,30,139,534,N/A
2019,5,29,8,0,169,538,N/A
2019,5,29,8,30,169,636,N/A
2019,5,29,9,0,129,796,N/A
2019,5,29,9,30,210,662,N/A
2019,5,29,10,0,226,676,N/A
2019,5,29,10,30,137,859,N/A
2019,5,29,11,0,137,872,N/A
2019,5,29,11,30,139,875,N/A
2019,5,29,12,0,140,875,N/A
2019,5,29,12,30,140,874,N/A
2019,5,29,13,0,138,871,N/A
2019,5,29,13,30,136,863,N/A
2019,5,29,14,0,134,851,N/A
2019,5,29,14,30,128,839,N/A
2019,5,29,15,0,123,821,N/A
2019,5,29,15,30,117,795,N/A
2019,5,29,16,0,109,767,N/A
2019,5,29,16,30,100,732,N/A
2019,5,29,17,0,91,679,N/A
2019,5,29,17,30,79,602,N/A
2019,5,29,18,0,67,492,N/A
2019,5,29,18,30,48,331,N/A
2019,5,29,19,0,22,111,N/A
2019,5,29,19,30,0,0,N/A
2019,5,29,20,0,0,0,N/A
2019,5,29,20,30,0,0,N/A
2019,5,29,21,0,0,0,N/A
2019,5,29,21,30,0,0,N/A
2019,5,29,22,0,0,0,N/A
2019,5,29,22,30,0,0,N/A
2019,5,29,23,0,0,0,N/A
2019,5,29,23,30,0,0,N/A
2019,5,30,0,0,0,0,N/A
2019,5,30,0,30,0,0,N/A
2019,5,30,1,0,0,0,N/A
2019,5,30,1,30,0,0,N/A
2019,5,30,2,0,0,0,N/A
2019,5,30,2,30,0,0,N/A
2019,5,30,3,0,0,0,N/A
2019,5,30,3,30,0,0,N/A
2019,5,30,4,0,0,0,N/A
2019,5,30,4,30,0,0,N/A
2019,5,30,5,0,12,39,N/A
2019,5,30,5,30,43,222,N/A
2019,5,30,6,0,62,311,N/A
2019,5,30,6,30,85,318,N/A
2019,5,30,7,0,114,221,N/A
2019,5,30,7,30,155,55,N/A
2019,5,30,8,0,211,29,N/A
2019,5,30,8,30,281,107,N/A
2019,5,30,9,0,311,302,N/A
2019,5,30,9,30,150,804,N/A
2019,5,30,10,0,138,859,N/A
2019,5,30,10,30,141,872,N/A
2019,5,30,11,0,142,882,N/A
2019,5,30,11,30,143,889,N/A
2019,5,30,12,0,142,892,N/A
2019,5,30,12,30,137,897,N/A
2019,5,30,13,0,131,901,N/A
